mechanism,seed,final_reserve,average_reserve,liquidity_crisis,time_to_crisis,steps_survived,total_withdrawal,average_reward,social_welfare,mean_absolute_reward_gap,reward_std,reward_range,total_messages,total_rounds,wall_time_seconds,debate_override_rate,reward_per_department,reward_profit,reward_sustainability,reward_balanced,reward_risk_averse,composition,scale,leader_index,leader_name,leader_role,reward_free_rider
centralized_risk_averse,16,70.93000146323728,74.53169895561292,False,,100,545.0,108.2882283007618,541.441141503809,1.2988347187810951,1.1844544773309276,3.558858496190922,600,100,0.003430838001804659,0.98,"{'Growth Department': 108.0, 'Trading/Opportunity Team': 109.0, 'Investment Department': 110.0, 'Operations Department': 108.0, 'Risk Department': 106.44114150380908}",109.0,,108.0,106.44114150380908,aggressive,standard,4.0,Risk Department,risk_averse,
centralized_risk_averse,17,73.98764399285756,73.28940323812093,False,,100,530.0,105.19965571232217,525.9982785616108,1.2805508602845248,1.600688575355656,4.00172143838914,600,100,0.0034962270001415163,1.0,"{'Growth Department': 106.0, 'Trading/Opportunity Team': 106.0, 'Investment Department': 106.0, 'Operations Department': 106.0, 'Risk Department': 101.99827856161086}",106.0,,106.0,101.99827856161086,aggressive,standard,4.0,Risk Department,risk_averse,
centralized_risk_averse,18,56.46101447813952,71.54650016663503,False,,100,550.0,109.06924322824179,545.346216141209,2.1292108348131387,2.0009295662712985,4.6537838587910585,600,100,0.003842161997454241,0.96,"{'Growth Department': 110.0, 'Trading/Opportunity Team': 111.0, 'Investment Department': 111.0, 'Operations Department': 107.0, 'Risk Department': 106.34621614120894}",110.66666666666667,,107.0,106.34621614120894,aggressive,standard,4.0,Risk Department,risk_averse,
centralized_risk_averse,19,75.24745335255136,72.16867767185472,False,,100,550.0,109.12961935292347,545.6480967646173,1.5526090353224526,1.4455063434895021,4.3519032353826645,600,100,0.003625268000178039,0.98,"{'Growth Department': 109.0, 'Trading/Opportunity Team': 111.0, 'Investment Department': 110.0, 'Operations Department': 109.0, 'Risk Department': 106.64809676461734}",110.0,,109.0,106.64809676461734,aggressive,standard,4.0,Risk Department,risk_averse,
structured_debate,0,2.868632633309894,27.03833051770701,True,33.0,34,224.0,28.841762599079193,144.20881299539596,21.84483533890716,22.574235791685258,60.73903386356572,510,68,0.0020114199978706893,0.8529411764705882,"{'Growth Department': 46.0, 'Trading/Opportunity Team': 44.0, 'Investment Department': 40.0, 'Operations Department': -14.739033863565727, 'Risk Department': 28.94784685896169}",43.333333333333336,,-14.739033863565727,28.94784685896169,aggressive,standard,,,,
structured_debate,1,1.9846502988516814,35.945622323716734,True,34.0,35,268.0,40.773957514413176,203.8697875720659,19.718681283471803,18.96571992156159,49.11154559376465,525,70,0.0019205520002287813,0.8285714285714286,"{'Growth Department': 56.0, 'Trading/Opportunity Team': 52.0, 'Investment Department': 57.0, 'Operations Department': 7.888454406235345, 'Risk Department': 30.98133316583055}",55.0,,7.888454406235345,30.98133316583055,aggressive,standard,,,,
structured_debate,2,2.687447226853367,42.62756990705482,True,36.0,37,301.0,49.05480430705856,245.2740215352928,16.844664306588804,16.069786788678663,38.55317345147284,555,74,0.00261288999899989,0.8108108108108109,"{'Growth Department': 60.0, 'Trading/Opportunity Team': 65.0, 'Investment Department': 61.0, 'Operations Department': 26.446826548527163, 'Risk Department': 32.82719498676564}",62.0,,26.446826548527163,32.82719498676564,aggressive,standard,,,,
structured_debate,3,4.063529389164643,35.42604457637385,True,52.0,53,394.0,62.366940426601516,311.83470213300757,27.523021609132876,26.82052681926681,68.853587190088,795,106,0.002928180998424068,0.8679245283018868,"{'Growth Department': 85.0, 'Trading/Opportunity Team': 82.0, 'Investment Department': 81.0, 'Operations Department': 16.146412809911997, 'Risk Department': 47.68828932309553}",82.66666666666667,,16.146412809911997,47.68828932309553,aggressive,standard,,,,
structured_debate,4,3.0690350436628275,38.525058985723305,True,30.0,31,262.0,41.19010198214063,205.95050991070315,18.743496425547278,17.938466778948857,44.09736257037365,465,62,0.0018756679965008516,0.7096774193548387,"{'Growth Department': 53.0, 'Trading/Opportunity Team': 57.0, 'Investment Department': 56.0, 'Operations Department': 12.902637429626353, 'Risk Department': 27.0478724810768}",55.333333333333336,,12.902637429626353,27.0478724810768,aggressive,standard,,,,
structured_debate,5,4.08824020676945,43.968448080431614,True,17.0,18,167.0,25.58084456719771,127.90422283598855,9.92224197758017,9.59605309589892,21.918235195864607,270,36,0.0010777509996842127,0.7222222222222222,"{'Growth Department': 32.0, 'Trading/Opportunity Team': 34.0, 'Investment Department': 34.0, 'Operations Department': 15.822458031853152, 'Risk Department': 12.081764804135393}",33.333333333333336,,15.822458031853152,12.081764804135393,aggressive,standard,,,,
structured_debate,6,3.046726869211195,37.92743390189441,True,42.0,43,348.0,56.26799531576336,281.3399765788168,23.25071649696437,22.82178693212265,54.65695468484414,645,86,0.0024920560026657768,0.8372093023255814,"{'Growth Department': 74.0, 'Trading/Opportunity Team': 75.0, 'Investment Department': 74.0, 'Operations Department': 20.34304531515586, 'Risk Department': 37.99693126366096}",74.33333333333333,,20.34304531515586,37.99693126366096,aggressive,standard,,,,
structured_debate,7,4.8416162216839975,41.880416368835895,True,21.0,22,183.0,27.204339296923212,136.02169648461606,11.846558209395411,11.430187587292856,27.06268529333738,330,44,0.0012214879970997572,0.8181818181818182,"{'Growth Department': 37.0, 'Trading/Opportunity Team': 35.0, 'Investment Department': 37.0, 'Operations Department': 9.937314706662619, 'Risk Department': 17.084381777953432}",36.333333333333336,,9.937314706662619,17.084381777953432,aggressive,standard,,,,
structured_debate,8,1.36805675935795,32.399188098570576,True,53.0,54,400.0,61.382911821442704,306.9145591072135,33.060384151781605,32.85628368557873,86.54196005584853,810,108,0.0030031749993213452,0.8518518518518519,"{'Growth Department': 84.0, 'Trading/Opportunity Team': 88.0, 'Investment Department': 83.0, 'Operations Department': 1.4580399441514658, 'Risk Department': 50.456519163062055}",85.0,,1.4580399441514658,50.456519163062055,aggressive,standard,,,,
structured_debate,9,4.721266848879672,38.60046206294992,True,36.0,37,292.0,46.21139166283081,231.05695831415406,18.384278453081404,17.866321658673456,42.95869864591282,555,74,0.0020284780002839398,0.8918918918918919,"{'Growth Department': 61.0, 'Trading/Opportunity Team': 59.0, 'Investment Department': 61.0, 'Operations Department': 18.041301354087178, 'Risk Department': 32.01565696006687}",60.333333333333336,,18.041301354087178,32.01565696006687,aggressive,standard,,,,
structured_debate,10,4.0739640826563495,37.44827924327129,True,37.0,38,311.0,49.482161745665834,247.41080872832916,22.11613110054421,21.56901829968422,52.636628106730434,570,76,0.0020798820005438756,0.8157894736842105,"{'Growth Department': 65.0, 'Trading/Opportunity Team': 67.0, 'Investment Department': 67.0, 'Operations Department': 14.363371893269564, 'Risk Department': 34.047436835059585}",66.33333333333333,,14.363371893269564,34.047436835059585,aggressive,standard,,,,
structured_debate,11,4.05002633263215,40.55008692046587,True,30.0,31,255.0,40.56475885065041,202.82379425325206,15.417031680490249,15.108033960754577,35.18024225631613,465,62,0.001930090002133511,0.8709677419354839,"{'Growth Department': 53.0, 'Trading/Opportunity Team': 53.0, 'Investment Department': 52.0, 'Operations Department': 17.819757743683873, 'Risk Department': 27.004036509568184}",52.666666666666664,,17.819757743683873,27.004036509568184,aggressive,standard,,,,
structured_debate,12,4.729309396673761,39.02255065087631,True,38.0,39,332.0,54.0842496562923,270.4212482814615,22.600220204140815,22.180102766147833,52.672624557341535,585,78,0.0022329139974317513,0.7692307692307693,"{'Growth Department': 72.0, 'Trading/Opportunity Team': 72.0, 'Investment Department': 71.0, 'Operations Department': 19.327375442658465, 'Risk Department': 36.093872838802994}",71.66666666666667,,19.327375442658465,36.093872838802994,aggressive,standard,,,,
structured_debate,13,3.6353457942980967,35.13679677384517,True,42.0,43,335.0,52.613552737392375,263.0677636869619,23.799674919532627,23.414610622437646,58.8157319340408,645,86,0.0026806169989868067,0.8372093023255814,"{'Growth Department': 71.0, 'Trading/Opportunity Team': 69.0, 'Investment Department': 71.0, 'Operations Department': 12.184268065959198, 'Risk Department': 39.8834956210027}",70.33333333333333,,12.184268065959198,39.8834956210027,aggressive,standard,,,,
structured_debate,14,3.760825817113787,34.96619104861011,True,39.0,40,293.0,43.74590125734146,218.7295062867073,21.97857934681384,21.69480772489106,56.095627204293805,600,80,0.002752698001131648,0.85,"{'Growth Department': 58.0, 'Trading/Opportunity Team': 60.0, 'Investment Department': 61.0, 'Operations Department': 4.904372795706196, 'Risk Department': 34.825133491001125}",59.666666666666664,,4.904372795706196,34.825133491001125,aggressive,standard,,,,
structured_debate,15,3.063901057751396,32.672411362622704,True,57.0,58,426.0,66.45327176745643,332.26635883728216,32.789879013463306,32.911801553080856,84.20310267142779,870,116,0.0038083170002209954,0.8793103448275862,"{'Growth Department': 89.0, 'Trading/Opportunity Team': 91.0, 'Investment Department': 91.0, 'Operations Department': 6.796897328572217, 'Risk Department': 54.469461508709934}",90.33333333333333,,6.796897328572217,54.469461508709934,aggressive,standard,,,,
structured_debate,16,2.7026163280955675,29.954605712891784,True,65.0,66,446.0,66.48723068437114,332.4361534218557,39.94648876842437,40.64736709330807,108.10170822450797,990,132,0.0036616319994209334,0.8636363636363636,"{'Growth Department': 92.0, 'Trading/Opportunity Team': 98.0, 'Investment Department': 93.0, 'Operations Department': -10.10170822450797, 'Risk Department': 59.53786164636362}",94.33333333333333,,-10.10170822450797,59.53786164636362,aggressive,standard,,,,
structured_debate,17,3.8760814783367135,33.173812611802056,True,30.0,31,239.0,34.904313978803536,174.5215698940177,20.797059509705928,20.268407240061755,53.503191829679764,465,62,0.001863973000581609,0.8064516129032258,"{'Growth Department': 52.0, 'Trading/Opportunity Team': 50.0, 'Investment Department': 47.0, 'Operations Department': -1.5031918296797624, 'Risk Department': 27.024761723697463}",49.666666666666664,,-1.5031918296797624,27.024761723697463,aggressive,standard,,,,
structured_debate,18,4.477540820535099,42.860076185131845,True,23.0,24,206.0,31.790666534671153,158.95333267335576,14.10926167515187,13.549375459615868,32.13621814305495,360,48,0.0015732819992990699,0.7083333333333334,"{'Growth Department': 43.0, 'Trading/Opportunity Team': 41.0, 'Investment Department': 44.0, 'Operations Department': 11.863781856945053, 'Risk Department': 19.089550816410704}",42.666666666666664,,11.863781856945053,19.089550816410704,aggressive,standard,,,,
structured_debate,19,3.620968124188968,43.25157255211457,True,27.0,28,243.0,38.78736863345675,193.93684316728374,14.111797284466606,13.504974774109225,31.135576195200038,420,56,0.00210223800240783,0.75,"{'Growth Department': 47.0, 'Trading/Opportunity Team': 51.0, 'Investment Department': 51.0, 'Operations Department': 19.864423804799962, 'Risk Department': 25.07241936248378}",49.666666666666664,,19.864423804799962,25.07241936248378,aggressive,standard,,,,
independent,0,3.595148693476073,34.154190648582535,True,28.0,29,222.0,18.184603908814882,90.9230195440744,32.1657154180503,31.786513252617045,83.0,0,0,0.0010756520023278426,0.0,"{'Growth Department': 76.0, 'Compliance Department': -6.0, 'ESG Department': -7.0, 'Operations Department': -1.1127018187399615, 'Risk Department': 29.035721362814375}",76.0,-6.5,-1.1127018187399615,29.035721362814375,conservative,standard,,,,
independent,1,0.0,42.99229623167037,True,37.0,38,302.0,37.71535523426217,188.57677617131085,34.38240510780665,34.23346616180026,94.0,0,0,0.0013624779967358336,0.0,"{'Growth Department': 102.0, 'Compliance Department': 9.0, 'ESG Department': 8.0, 'Operations Department': 33.68674424751933, 'Risk Department': 35.89003192379153}",102.0,8.5,33.68674424751933,35.89003192379153,conservative,standard,,,,
independent,2,0.4319675819584905,47.13898673975547,True,40.0,41,330.0,47.62603589463964,238.1301794731982,29.70931151426058,31.070514749915386,86.0,0,0,0.001400165998347802,0.0,"{'Growth Department': 108.0, 'Compliance Department': 22.0, 'ESG Department': 27.0, 'Operations Department': 40.44698250906961, 'Risk Department': 40.683196964128605}",108.0,24.5,40.44698250906961,40.683196964128605,conservative,standard,,,,
independent,3,1.9932622481764692,43.377250400621094,True,52.0,53,428.0,67.17810457189572,335.89052285947855,34.770223287543416,41.463012652456015,107.0,0,0,0.001817799002310494,0.0,"{'Growth Department': 150.0, 'Compliance Department': 46.0, 'ESG Department': 43.0, 'Operations Department': 49.31389554714635, 'Risk Department': 47.57662731233219}",150.0,44.5,49.31389554714635,47.57662731233219,conservative,standard,,,,
independent,4,2.5439625490297697,43.258118545120915,True,44.0,45,360.0,50.434883004494644,252.17441502247323,32.75656609894139,34.59867180903566,93.0,0,0,0.0015589859976898879,0.0,"{'Growth Department': 118.0, 'Compliance Department': 25.0, 'ESG Department': 26.0, 'Operations Department': 38.44587690408948, 'Risk Department': 44.72853811838374}",118.0,25.5,38.44587690408948,44.72853811838374,conservative,standard,,,,
independent,5,0.7610705961009314,41.42581790067811,True,25.0,26,207.0,21.540494831199094,107.70247415599547,23.83911521983272,23.90803900953749,66.0,0,0,0.0009905190017889254,0.0,"{'Growth Department': 67.0, 'Compliance Department': 3.0, 'ESG Department': 1.0, 'Operations Department': 16.708004032040982, 'Risk Department': 19.994470123954503}",67.0,2.0,16.708004032040982,19.994470123954503,conservative,standard,,,,
independent,6,2.0298325372040136,45.48414429679235,True,55.0,56,444.0,64.93781184667421,324.68905923337104,43.83405168269997,45.22616951317284,124.0,0,0,0.0017866439993667882,0.0,"{'Growth Department': 152.0, 'Compliance Department': 28.0, 'ESG Department': 31.0, 'Operations Department': 56.96282301687483, 'Risk Department': 56.726236216496204}",152.0,29.5,56.96282301687483,56.726236216496204,conservative,standard,,,,
independent,7,2.7700194298714518,41.87096281723575,True,26.0,27,212.0,18.027657588756796,90.13828794378398,29.925417573208748,28.527508436589383,79.0,0,0,0.0008766200007812586,0.0,"{'Growth Department': 70.0, 'Compliance Department': -6.0, 'ESG Department': -9.0, 'Operations Department': 12.104428111229318, 'Risk Department': 23.03385983255466}",70.0,-7.5,12.104428111229318,23.03385983255466,conservative,standard,,,,
independent,8,3.9705422451575796,43.53269957926949,True,70.0,71,565.0,89.40725193116009,447.03625965580045,50.353073013660065,52.69267562676502,147.0,0,0,0.002518209999834653,0.0,"{'Growth Department': 192.0, 'Compliance Department': 45.0, 'ESG Department': 57.0, 'Operations Department': 77.70670633537546, 'Risk Department': 75.32955332042503}",192.0,51.0,77.70670633537546,75.32955332042503,conservative,standard,,,,
independent,9,4.881518045065658,45.766447012041866,True,38.0,39,320.0,44.228930409000306,221.14465204500152,33.45750580455203,33.52601524863023,92.0,0,0,0.00129920000108541,0.0,"{'Growth Department': 108.0, 'Compliance Department': 18.0, 'ESG Department': 16.0, 'Operations Department': 43.10941127845018, 'Risk Department': 36.035240766551354}",108.0,17.0,43.10941127845018,36.035240766551354,conservative,standard,,,,
independent,10,4.506397951678476,44.155049942849224,True,48.0,49,392.0,59.04879877095742,295.2439938547871,34.879787435155734,38.0044711156248,103.0,0,0,0.0016604310003458522,0.0,"{'Growth Department': 134.0, 'Compliance Department': 31.0, 'ESG Department': 36.0, 'Operations Department': 46.24532238506376, 'Risk Department': 47.998671469723334}",134.0,33.5,46.24532238506376,47.998671469723334,conservative,standard,,,,
independent,11,3.833420851440284,43.58154500211501,True,36.0,37,297.0,33.05339832037971,165.26699160189855,36.46223556289102,34.921903894098286,98.0,0,0,0.0012827290011045989,0.0,"{'Growth Department': 96.0, 'Compliance Department': 3.0, 'ESG Department': -2.0, 'Operations Department': 33.37801933382968, 'Risk Department': 34.888972268068855}",96.0,0.5,33.37801933382968,34.888972268068855,conservative,standard,,,,
independent,12,0.0,46.08887253938562,True,64.0,65,530.0,88.32372362800791,441.61861814003953,44.48839707476973,48.18068074967353,127.0,0,0,0.002101484999002423,0.0,"{'Growth Department': 183.0, 'Compliance Department': 57.0, 'ESG Department': 56.0, 'Operations Department': 81.05248171731078, 'Risk Department': 64.56613642272873}",183.0,56.5,81.05248171731078,64.56613642272873,conservative,standard,,,,
independent,13,2.8822219984697064,44.33043319563578,True,50.0,51,418.0,62.15800237970245,310.79001189851226,39.22458026374356,41.082382547511166,113.0,0,0,0.0016748300004110206,0.0,"{'Growth Department': 142.0, 'Compliance Department': 29.0, 'ESG Department': 34.0, 'Operations Department': 53.15362664839725, 'Risk Department': 52.63638525011507}",142.0,31.5,53.15362664839725,52.63638525011507,conservative,standard,,,,
independent,14,2.8058535991543856,40.04309255078726,True,41.0,42,326.0,42.025641619223734,210.12820809611867,32.539119984498,35.65254909298296,93.0,0,0,0.0013856199984729756,0.0,"{'Growth Department': 112.0, 'Compliance Department': 21.0, 'ESG Department': 19.0, 'Operations Department': 20.379354096503086, 'Risk Department': 37.74885399961559}",112.0,20.0,20.379354096503086,37.74885399961559,conservative,standard,,,,
independent,15,0.6428588378498716,45.86543267337163,True,58.0,59,483.0,75.5544981565417,377.7724907827085,45.324400709029945,46.09949033038874,125.0,0,0,0.0020211590017424896,0.0,"{'Growth Department': 164.0, 'Compliance Department': 39.0, 'ESG Department': 40.0, 'Operations Department': 73.27750443143711, 'Risk Department': 61.494986351271336}",164.0,39.5,73.27750443143711,61.494986351271336,conservative,standard,,,,
independent,16,1.9545519507835927,43.62628429403817,True,55.0,56,449.0,65.51275177950039,327.56375889750194,43.527479602573436,44.80642624857957,122.0,0,0,0.0021767409998574294,0.0,"{'Growth Department': 152.0, 'Compliance Department': 32.0, 'ESG Department': 30.0, 'Operations Department': 60.046747516084004, 'Risk Department': 53.51701138141795}",152.0,31.0,60.046747516084004,53.51701138141795,conservative,standard,,,,
independent,17,1.6133944761452073,38.16977617907607,True,42.0,43,331.0,45.07631831563212,225.38159157816062,35.12966591008337,37.67930350991872,101.39294011995347,0,0,0.00146021700129495,0.0,"{'Growth Department': 119.0, 'Compliance Department': 23.0, 'ESG Department': 26.0, 'Operations Department': 17.607059880046535, 'Risk Department': 39.7745316981141}",119.0,24.5,17.607059880046535,39.7745316981141,conservative,standard,,,,
independent,18,0.9119398281972932,44.17798647399037,True,28.0,29,230.0,26.079825522512067,130.39912761256033,24.619834842910212,24.96161736555313,69.0,0,0,0.0011126099998364225,0.0,"{'Growth Department': 74.0, 'Compliance Department': 8.0, 'ESG Department': 5.0, 'Operations Department': 19.52515984437147, 'Risk Department': 23.873967768188855}",74.0,6.5,19.52515984437147,23.873967768188855,conservative,standard,,,,
independent,19,2.516720258541966,45.31853902775384,True,49.0,50,387.0,57.90811889763247,289.54059448816236,36.23609130527144,38.770164661581504,104.0,0,0,0.001623867003218038,0.0,"{'Growth Department': 134.0, 'Compliance Department': 30.0, 'ESG Department': 32.0, 'Operations Department': 43.06502383021586, 'Risk Department': 50.47557065794648}",134.0,31.0,43.06502383021586,50.47557065794648,conservative,standard,,,,
voting,0,56.97130766808784,60.86560236841934,False,,100,645.0,127.18756424752819,635.937821237641,2.5712523215189504,2.716930857681014,7.008148247134372,500,100,0.003826336000201991,1.0,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 126.9459694847753, 'Risk Department': 121.99185175286563}",129.0,129.0,126.9459694847753,121.99185175286563,conservative,standard,,,,
voting,1,62.824402561059486,64.70681498760176,False,,100,645.0,127.83939794319772,639.1969897159886,1.8569632908836684,2.3212041136045856,5.803010284011464,500,100,0.004238191002514213,1.0,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 129.0, 'Risk Department': 123.19698971598854}",129.0,129.0,129.0,123.19698971598854,conservative,standard,,,,
voting,2,47.735360696415825,58.202168008141555,False,,100,675.0,131.12092052882912,655.6046026441455,5.125437625785803,5.1020013582225685,12.638587805306798,500,100,0.0038191340026969556,1.0,"{'Growth Department': 135.0, 'Compliance Department': 135.0, 'ESG Department': 135.0, 'Operations Department': 122.3614121946932, 'Risk Department': 128.24319044945233}",135.0,135.0,122.3614121946932,128.24319044945233,conservative,standard,,,,
voting,3,61.308873224542566,63.20535165632272,False,,100,685.0,135.50112829372324,677.5056414686162,2.2652912692230394,2.6023815311267438,6.663711901260228,500,100,0.0036888149988953955,1.0,"{'Growth Department': 137.0, 'Compliance Department': 137.0, 'ESG Department': 137.0, 'Operations Department': 136.16935336987646, 'Risk Department': 130.33628809873977}",137.0,137.0,136.16935336987646,130.33628809873977,conservative,standard,,,,
voting,4,33.72042728345472,61.77808653620269,False,,100,705.0,138.2708947641166,691.354473820583,3.321331587177501,3.3474872328657193,7.112796240442492,500,100,0.003782210002100328,0.99,"{'Growth Department': 141.0, 'Compliance Department': 141.0, 'ESG Department': 141.0, 'Operations Department': 133.8872037595575, 'Risk Department': 134.4672700610256}",141.0,141.0,133.8872037595575,134.4672700610256,conservative,standard,,,,
voting,5,56.013689617894215,62.808473617396594,False,,100,660.0,129.77991408989755,648.8995704494878,2.841783900017249,2.808284308647628,6.660719824595674,500,100,0.008578576998843346,0.99,"{'Growth Department': 132.0, 'Compliance Department': 132.0, 'ESG Department': 132.0, 'Operations Department': 127.56029027408354, 'Risk Department': 125.33928017540433}",132.0,132.0,127.56029027408354,125.33928017540433,conservative,standard,,,,
voting,6,64.48115673485358,64.35259426914149,False,,100,675.0,133.53215710745081,667.6607855372541,2.180394447315239,2.4443326002600134,6.288250832974342,500,100,0.004508648002229165,1.0,"{'Growth Department': 135.0, 'Compliance Department': 135.0, 'ESG Department': 135.0, 'Operations Department': 133.94903637022844, 'Risk Department': 128.71174916702566}",135.0,135.0,133.94903637022844,128.71174916702566,conservative,standard,,,,
voting,7,33.63428588085189,60.12923007965316,False,,100,675.0,131.59844989877203,657.9922494938602,4.408962761061876,4.362067087361987,10.54826675049695,500,100,0.004128976001084084,1.0,"{'Growth Department': 135.0, 'Compliance Department': 135.0, 'ESG Department': 135.0, 'Operations Department': 124.45173324950305, 'Risk Department': 128.54051624435718}",135.0,135.0,124.45173324950305,128.54051624435718,conservative,standard,,,,
voting,8,66.3593761478549,65.49673238419045,False,,100,685.0,135.7680900203434,678.840450101717,1.9710559674505566,2.4638199593131955,6.1595498982829895,500,100,0.08884508700066363,1.0,"{'Growth Department': 137.0, 'Compliance Department': 137.0, 'ESG Department': 137.0, 'Operations Department': 137.0, 'Risk Department': 130.840450101717}",137.0,137.0,137.0,130.840450101717,conservative,standard,,,,
voting,9,68.5284444730454,57.26536990050482,False,,100,685.0,133.02422439569446,665.1211219784723,5.348323520666309,5.377665675113565,13.54814398263673,500,100,0.003279360997112235,1.0,"{'Growth Department': 137.0, 'Compliance Department': 137.0, 'ESG Department': 137.0, 'Operations Department': 123.45185601736327, 'Risk Department': 130.66926596110903}",137.0,137.0,123.45185601736327,130.66926596110903,conservative,standard,,,,
voting,10,68.2203464609815,64.64436670327069,False,,100,645.0,127.80338164771743,639.0169082385871,1.885378485036199,2.3030384136370006,5.800523770063364,500,100,0.003108040000370238,0.99,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 128.81743200865048, 'Risk Department': 123.19947622993664}",129.0,129.0,128.81743200865048,123.19947622993664,conservative,standard,,,,
voting,11,72.98132204790035,58.78040983130561,False,,100,680.0,133.01815085609365,665.0907542804682,3.669338353566618,3.6697229885349087,8.024118990259524,500,100,0.0032763329982117284,1.0,"{'Growth Department': 136.0, 'Compliance Department': 136.0, 'ESG Department': 136.0, 'Operations Department': 127.97588100974048, 'Risk Department': 129.11487327072768}",136.0,136.0,127.97588100974048,129.11487327072768,conservative,standard,,,,
voting,12,65.78323352374008,63.75056026508879,False,,100,655.0,129.58624445054215,647.9312222527108,2.1995951407401706,2.6367998965834585,6.678691882336793,500,100,0.002779102997010341,1.0,"{'Growth Department': 131.0, 'Compliance Department': 131.0, 'ESG Department': 131.0, 'Operations Department': 130.60991413504752, 'Risk Department': 124.32130811766321}",131.0,131.0,130.60991413504752,124.32130811766321,conservative,standard,,,,
voting,13,68.45950467276823,63.871713576129004,False,,100,685.0,135.18308226997155,675.9154113498578,2.448658781569202,2.465163516367285,6.219528734665346,500,100,0.002843651000148384,0.99,"{'Growth Department': 137.0, 'Compliance Department': 137.0, 'ESG Department': 137.0, 'Operations Department': 134.13494008452318, 'Risk Department': 130.78047126533465}",137.0,137.0,134.13494008452318,130.78047126533465,conservative,standard,,,,
voting,14,62.689848301060366,63.244908071253036,False,,100,665.0,131.47000282276855,657.3500141138428,2.3283499971080572,2.701670276029121,6.902201595768162,500,100,0.002763383999990765,1.0,"{'Growth Department': 133.0, 'Compliance Department': 133.0, 'ESG Department': 133.0, 'Operations Department': 132.25221570961097, 'Risk Department': 126.09779840423184}",133.0,133.0,132.25221570961097,126.09779840423184,conservative,standard,,,,
voting,15,68.93115985940774,63.57010736189405,False,,100,685.0,135.53002292436497,677.6501146218249,2.225398188000322,2.562815846234618,6.558853296826868,500,100,0.002906057001382578,1.0,"{'Growth Department': 137.0, 'Compliance Department': 137.0, 'ESG Department': 137.0, 'Operations Department': 136.20896791865172, 'Risk Department': 130.44114670317313}",137.0,137.0,136.20896791865172,130.44114670317313,conservative,standard,,,,
voting,16,51.45896307070675,63.955910416236065,False,,100,670.0,132.46670930968736,662.3335465484369,2.2415843840067735,2.4590560698017847,6.343448948479164,500,100,0.0025902279994625133,1.0,"{'Growth Department': 134.0, 'Compliance Department': 134.0, 'ESG Department': 134.0, 'Operations Department': 132.676995496916, 'Risk Department': 127.65655105152084}",134.0,134.0,132.676995496916,127.65655105152084,conservative,standard,,,,
voting,17,61.83262073872167,61.59672329515528,False,,100,655.0,129.36164427137913,646.8082213568956,2.461808761085822,2.8048055597623076,7.194526113682031,500,100,0.0025177300012728665,0.99,"{'Growth Department': 131.0, 'Compliance Department': 131.0, 'ESG Department': 131.0, 'Operations Department': 130.00274747057767, 'Risk Department': 123.80547388631797}",131.0,131.0,130.00274747057767,123.80547388631797,conservative,standard,,,,
voting,18,40.26301465780182,59.25488862534302,False,,100,665.0,130.3771189946539,651.8855949732695,3.2316209994293787,3.2295413804687194,7.0832262197031355,500,100,0.002866365000954829,1.0,"{'Growth Department': 133.0, 'Compliance Department': 133.0, 'ESG Department': 133.0, 'Operations Department': 126.96882119297265, 'Risk Department': 125.91677378029686}",133.0,133.0,126.96882119297265,125.91677378029686,conservative,standard,,,,
voting,19,69.23613372800091,64.94487348593375,False,,100,635.0,125.7733947180383,628.8669735901915,1.962568451138718,2.4532105639233976,6.133026409808494,500,100,0.0025651709984231275,1.0,"{'Growth Department': 127.0, 'Compliance Department': 127.0, 'ESG Department': 127.0, 'Operations Department': 127.0, 'Risk Department': 120.8669735901915}",127.0,127.0,127.0,120.8669735901915,conservative,standard,,,,
adaptive_voting,0,63.586467543424035,64.5669086702215,False,,100,610.0,120.51992240700338,602.5996120350169,2.141247660010026,2.317185434528379,5.982409910079511,500,100,0.0027042689980589785,1.0,"{'Growth Department': 122.0, 'Compliance Department': 122.0, 'ESG Department': 122.0, 'Operations Department': 120.58202194509636, 'Risk Department': 116.01759008992049}",122.0,122.0,120.58202194509636,116.01759008992049,conservative,standard,,,,
adaptive_voting,1,64.18125929268086,67.54233348827377,False,,100,620.0,122.98393871804464,614.9196935902232,1.6256980511285837,2.03212256391073,5.080306409776824,500,100,0.00281931100107613,1.0,"{'Growth Department': 124.0, 'Compliance Department': 124.0, 'ESG Department': 124.0, 'Operations Department': 124.0, 'Risk Department': 118.91969359022318}",124.0,124.0,124.0,118.91969359022318,conservative,standard,,,,
adaptive_voting,2,65.02350346994837,66.72863649873483,False,,100,625.0,123.72386523169561,618.6193261584781,1.9743666012818153,2.347176621757213,5.959117416489477,500,100,0.0025141030018858146,1.0,"{'Growth Department': 125.0, 'Compliance Department': 125.0, 'ESG Department': 125.0, 'Operations Department': 124.57844357496761, 'Risk Department': 119.04088258351052}",125.0,125.0,124.57844357496761,119.04088258351052,conservative,standard,,,,
